timestamp,round,elapsed,accuracy
2025-12-12 08:10:05.64194,454,44.8300890922546,0.777
2025-12-12 08:10:51.44308,455,45.7171790599823,0.7764
2025-12-12 08:11:35.04563,456,43.5245859622955,0.7756
2025-12-12 08:12:17.83163,457,42.6748690605164,0.7757
2025-12-12 08:13:01.07903,458,43.144583940506,0.7763
2025-12-12 08:13:45.23200,459,44.0578618049622,0.777
2025-12-12 08:14:27.25816,460,41.9283761978149,0.7769
2025-12-12 08:15:11.78090,461,44.4106240272522,0.7754
2025-12-12 08:15:55.25883,462,43.3792071342468,0.7779
2025-12-12 08:16:38.86752,463,43.5221030712128,0.7772
2025-12-12 08:17:20.69689,464,41.7306129932404,0.7752
2025-12-12 08:18:04.55620,465,43.7784240245819,0.7762
2025-12-12 08:18:47.52290,466,42.8867061138153,0.7769
2025-12-12 08:19:29.67362,467,42.0469830036163,0.7769
2025-12-12 08:20:14.52450,468,44.7603378295898,0.7766
2025-12-12 08:20:57.62073,469,43.0064468383789,0.775
2025-12-12 08:21:42.02319,470,44.3101189136505,0.7767
2025-12-12 08:22:24.12084,471,42.0079190731049,0.7768
2025-12-12 08:23:07.12456,472,42.9192440509796,0.7759
2025-12-12 08:23:51.22386,473,44.0174498558044,0.7761
2025-12-12 08:24:34.23807,474,42.9349579811096,0.7768
2025-12-12 08:25:18.22951,475,43.9072308540344,0.775
2025-12-12 08:26:01.74604,476,43.4138460159302,0.7758
2025-12-12 08:26:45.02040,477,43.1792588233948,0.7754
2025-12-12 08:27:27.57937,478,42.4449779987335,0.7765
2025-12-12 08:28:11.88700,479,44.2114009857178,0.774
2025-12-12 08:28:55.40822,480,43.4336860179901,0.7769
2025-12-12 08:29:39.53633,481,44.0469059944153,0.7769
2025-12-12 08:30:22.53388,482,42.912290096283,0.7752
2025-12-12 08:31:06.45614,483,43.837926864624,0.7747
2025-12-12 08:31:50.35808,484,43.8192980289459,0.7744
2025-12-12 08:32:33.27148,485,42.8335099220276,0.7757
2025-12-12 08:33:16.33815,486,42.984277009964,0.7757
2025-12-12 08:34:00.62148,487,44.1909818649292,0.7772
2025-12-12 08:34:45.94813,488,45.2411170005798,0.7752
2025-12-12 08:35:28.29810,489,42.2601478099823,0.7767
2025-12-12 08:36:12.28112,490,43.8951599597931,0.7758
2025-12-12 08:36:56.30864,491,43.9322049617767,0.7771
2025-12-12 08:37:40.50456,492,44.1120419502258,0.7755
2025-12-12 08:38:23.02618,493,42.4337811470032,0.7766
2025-12-12 08:39:06.37823,494,43.2660458087921,0.7772
2025-12-12 08:39:51.32321,495,44.8519232273102,0.7758
2025-12-12 08:40:34.30593,496,42.901370048523,0.7764
2025-12-12 08:41:17.52270,497,43.1266090869904,0.7766
2025-12-12 08:42:01.50124,498,43.893059015274,0.7777
2025-12-12 08:42:45.26071,499,43.6764550209045,0.7774
2025-12-12 08:43:28.02872,500,42.6872689723969,0.7782
2025-12-12 08:44:12.28052,501,44.1732141971588,0.7779
2025-12-12 08:44:56.69412,502,44.3332409858704,0.7769
2025-12-12 08:45:40.87774,503,44.1047821044922,0.7779
2025-12-12 08:46:22.90411,504,41.9538860321045,0.7773
2025-12-12 08:47:06.69615,505,43.7081429958344,0.7776
2025-12-12 08:47:50.33633,506,43.5686149597168,0.7763
2025-12-12 08:48:33.70408,507,43.2973551750183,0.7767
2025-12-12 08:49:16.50382,508,42.6895480155945,0.7772
2025-12-12 08:50:01.21675,509,44.6165509223938,0.7766
2025-12-12 08:50:45.20297,510,43.8896808624268,0.778
2025-12-12 08:51:27.18501,511,41.8810138702393,0.7767
2025-12-12 08:52:11.24908,512,43.9719159603119,0.7773
2025-12-12 08:52:54.63960,513,43.295352935791,0.777
2025-12-12 08:53:38.39914,514,43.6714398860931,0.7793
2025-12-12 08:54:20.53858,515,42.0444948673248,0.7774
2025-12-12 08:55:04.36452,516,43.7327699661255,0.7786
2025-12-12 08:55:48.10710,517,43.6514630317688,0.7783
2025-12-12 08:56:29.77361,518,41.584725856781,0.7797
2025-12-12 08:57:13.10915,519,43.2464470863342,0.7781
2025-12-12 08:57:56.48664,520,43.2940878868103,0.7767
2025-12-12 08:58:39.99669,521,43.4325048923492,0.7763
2025-12-12 08:59:21.85903,522,41.781210899353,0.7772
2025-12-12 09:00:06.35903,523,44.4210920333862,0.7754
2025-12-12 09:00:50.05572,524,43.6082289218903,0.7758
2025-12-12 09:01:32.95807,525,42.7998478412628,0.7766
2025-12-12 09:02:16.84984,526,43.7863891124725,0.7766
2025-12-12 09:02:59.86208,527,42.9156110286713,0.7771
2025-12-12 09:03:43.27468,528,43.3260118961334,0.7761
2025-12-12 09:04:25.29608,529,41.9257640838623,0.776
2025-12-12 09:05:09.36046,530,43.9815120697021,0.7774
2025-12-12 09:05:56.09035,531,46.6462650299072,0.7766
2025-12-12 09:06:39.07503,532,42.9050581455231,0.7769
2025-12-12 09:07:21.37595,533,42.2143640518188,0.7775
2025-12-12 09:08:04.89311,534,43.4152190685272,0.7793
2025-12-12 09:08:48.61065,535,43.6197979450226,0.7778
2025-12-12 09:09:30.47093,536,41.7518990039825,0.7768
2025-12-12 09:10:15.22411,537,44.6596598625183,0.7771
2025-12-12 09:10:59.20964,538,43.8860850334167,0.778
2025-12-12 09:11:42.56266,539,43.2631599903107,0.7768
2025-12-12 09:12:24.23431,540,41.5743961334229,0.7757
2025-12-12 09:13:07.45220,541,43.1307120323181,0.7771
2025-12-12 09:13:51.12356,542,43.5791959762573,0.7769
2025-12-12 09:14:33.89052,543,42.6857240200043,0.7779
2025-12-12 09:15:17.96341,544,43.9761681556702,0.7791
2025-12-12 09:16:01.50879,545,43.4678688049316,0.7779
2025-12-12 09:16:46.06718,546,44.4610018730164,0.7774
2025-12-12 09:17:29.52118,547,43.3524279594421,0.7779
2025-12-12 09:18:15.81840,548,46.1999821662903,0.778
2025-12-12 09:19:00.11519,549,44.1966590881348,0.7781
2025-12-12 09:19:45.29637,550,45.0809319019318,0.7765
2025-12-12 09:20:29.11277,551,43.7170779705048,0.7758
2025-12-12 09:21:13.58451,552,44.3773949146271,0.7769
2025-12-12 09:21:58.52462,553,44.8237240314484,0.7781
2025-12-12 09:22:42.79055,554,44.1796650886536,0.7771
2025-12-12 09:23:26.27994,555,43.4018230438232,0.7772
2025-12-12 09:24:10.80354,556,44.4443910121918,0.7776
2025-12-12 09:24:56.94810,557,46.0628519058228,0.7787
2025-12-12 09:25:42.12256,558,45.0974311828613,0.7789
2025-12-12 09:26:25.37191,559,43.1559689044952,0.7783
2025-12-12 09:27:09.58463,560,44.1194808483124,0.7794
2025-12-12 09:27:55.35605,561,45.6818690299988,0.7778
2025-12-12 09:28:40.09981,562,44.6497008800507,0.7784
2025-12-12 09:29:23.84819,563,43.6609780788422,0.7787
2025-12-12 09:30:08.90322,564,44.9712769985199,0.7777
2025-12-12 09:30:54.28520,565,45.297858953476,0.7775
2025-12-12 09:31:40.06722,566,45.6953108310699,0.7776
2025-12-12 09:32:24.32054,567,44.177029132843,0.7787
2025-12-12 09:33:09.13129,568,44.7285780906677,0.7787
2025-12-12 09:33:55.23330,569,46.0093140602112,0.7779
2025-12-12 09:34:40.88605,570,45.5729808807373,0.7783
2025-12-12 09:35:24.77109,571,43.7988801002502,0.7785
2025-12-12 09:36:09.73369,572,44.8733489513397,0.7778
2025-12-12 09:36:54.66350,573,44.8332281112671,0.7765
2025-12-12 09:37:40.08992,574,45.3345980644226,0.7771
2025-12-12 09:38:24.37849,575,44.1984550952911,0.7779
2025-12-12 09:39:09.44572,576,44.9769117832184,0.7775
2025-12-12 09:39:55.87548,577,46.3436059951782,0.778
2025-12-12 09:40:41.50936,578,45.5502638816833,0.7777
2025-12-12 09:41:24.74407,579,43.1496329307556,0.778
2025-12-12 09:42:10.15917,580,45.3286070823669,0.7775
2025-12-12 09:42:55.91230,581,45.6683959960938,0.7774
2025-12-12 09:43:41.38401,582,45.3886468410492,0.7773
2025-12-12 09:44:25.46138,583,43.9970290660858,0.7776
2025-12-12 09:45:11.38671,584,45.8451988697052,0.7773
2025-12-12 09:45:57.47470,585,46.0007171630859,0.7779
2025-12-12 09:46:42.59747,586,45.0436010360718,0.777
2025-12-12 09:47:26.22090,587,43.5436248779297,0.7778
2025-12-12 09:48:11.55338,588,45.2523729801178,0.7773
2025-12-12 09:48:57.43543,589,45.802836894989,0.7769
2025-12-12 09:49:43.27971,590,45.7585530281067,0.7763
2025-12-12 09:50:27.87013,591,44.5091540813446,0.777
2025-12-12 09:51:13.26575,592,45.3111460208893,0.7776
2025-12-12 09:51:59.23753,593,45.8907220363617,0.7776
2025-12-12 09:52:44.59630,594,45.2744040489197,0.777
2025-12-12 09:53:27.91636,595,43.2439720630646,0.7765
2025-12-12 09:54:13.80314,596,45.8096559047699,0.7769
2025-12-12 09:55:00.33590,597,46.4536390304565,0.7774
2025-12-12 09:55:46.17198,598,45.7264051437378,0.7769
2025-12-12 09:56:30.76610,599,44.4942789077759,0.777
2025-12-12 09:57:16.07066,600,45.1763489246368,0.7772
2025-12-12 09:58:02.07268,601,45.9008219242096,0.7772
2025-12-12 09:58:47.70915,602,45.5293841362,0.7781
2025-12-12 09:59:32.60711,603,44.7923429012299,0.7777
2025-12-12 10:00:18.48120,604,45.7642478942871,0.777
2025-12-12 10:01:06.38899,605,47.8085100650787,0.7773
2025-12-12 10:01:52.02218,606,45.5347800254822,0.7778
2025-12-12 10:02:37.58703,607,45.4642469882965,0.778
2025-12-12 10:03:20.51141,608,42.8236870765686,0.7774
2025-12-12 10:04:06.61559,609,46.0170509815216,0.7764
2025-12-12 10:04:52.89533,610,46.1882331371307,0.7773
2025-12-12 10:05:38.80517,611,45.8251829147339,0.7767
2025-12-12 10:06:21.99906,612,43.1052198410034,0.7763
2025-12-12 10:07:08.47606,613,46.3783931732178,0.7753
2025-12-12 10:07:53.60121,614,44.9908418655396,0.7766
2025-12-12 10:08:39.14223,615,45.4403591156006,0.7769
2025-12-12 10:09:22.76640,616,43.5074460506439,0.7775
2025-12-12 10:10:09.13809,617,46.2730820178986,0.7779
2025-12-12 10:10:55.13750,618,45.8998231887817,0.7778
2025-12-12 10:11:40.29981,619,45.0695250034332,0.7784
2025-12-12 10:12:24.08326,620,43.6951849460602,0.777
2025-12-12 10:13:08.55455,621,44.3805701732635,0.7764
2025-12-12 10:13:53.62893,622,44.9955711364746,0.7779
2025-12-12 10:14:38.98279,623,45.2716479301453,0.7783
2025-12-12 10:15:22.43955,624,43.3506290912628,0.7773
2025-12-12 10:16:08.02826,625,45.4901888370514,0.7783
2025-12-12 10:16:52.78924,626,44.6562650203705,0.7766
2025-12-12 10:17:35.53065,627,42.6493308544159,0.7776
2025-12-12 10:18:18.43796,628,42.8106291294098,0.7776
2025-12-12 10:19:03.04081,629,44.5164120197296,0.777
2025-12-12 10:19:46.70769,630,43.5792300701141,0.7773
2025-12-12 10:20:28.76016,631,41.9756898880005,0.7777
2025-12-12 10:21:12.47099,632,43.6312470436096,0.7775
2025-12-12 10:21:56.02680,633,43.4818029403687,0.777
2025-12-12 10:22:39.01196,634,42.9102690219879,0.7779
2025-12-12 10:23:20.85157,635,41.7441310882568,0.7766
2025-12-12 10:24:04.45435,636,43.5081360340118,0.7777
2025-12-12 10:24:48.78346,637,44.2348749637604,0.7772
2025-12-12 10:25:31.20507,638,42.3270609378815,0.7784
2025-12-12 10:26:15.01969,639,43.7043821811676,0.779
2025-12-12 10:27:10.80028,640,55.6887009143829,0.7783
2025-12-12 10:28:02.38001,641,51.4666459560394,0.7791
2025-12-12 10:28:52.73146,642,50.2605519294739,0.7781
2025-12-12 10:29:42.53407,643,49.7043058872223,0.7786
2025-12-12 10:30:31.59432,644,48.9721741676331,0.7785
2025-12-12 10:31:22.47428,645,50.7891550064087,0.7774
2025-12-12 10:32:13.10335,646,50.5430209636688,0.7783
2025-12-12 10:33:04.06115,647,50.751275062561,0.7783
2025-12-12 10:33:54.84067,648,50.6762590408325,0.7778
2025-12-12 10:34:46.56033,649,51.623389005661,0.7778
2025-12-12 10:35:37.88620,650,51.2268209457397,0.7782
2025-12-12 10:36:27.79244,651,49.8104310035706,0.7782
2025-12-12 10:37:22.24490,652,54.3487451076508,0.7778
2025-12-12 10:38:12.02408,653,49.6879680156708,0.7773
2025-12-12 10:38:55.82786,654,43.7247309684753,0.7778
2025-12-12 10:39:40.62124,655,44.7131071090698,0.7775
2025-12-12 10:40:23.05165,656,42.3557591438293,0.7777
2025-12-12 10:41:07.36800,657,44.2437880039215,0.7774
2025-12-12 10:41:51.14366,658,43.6862819194794,0.7775
2025-12-12 10:42:42.96416,659,51.7302541732788,0.7784
2025-12-12 10:43:32.89750,660,49.8347609043121,0.7785
2025-12-12 10:44:23.70183,661,50.7070980072021,0.778
2025-12-12 10:45:15.26127,662,51.4645798206329,0.778
2025-12-12 10:46:07.81401,663,52.4528861045837,0.7784
2025-12-12 10:46:59.19734,664,51.2877459526062,0.7773
2025-12-12 10:47:50.97888,665,51.6856260299683,0.7767
2025-12-12 10:48:41.90200,666,50.8288230895996,0.7779
2025-12-12 10:49:32.73651,667,50.7265667915344,0.7778
2025-12-12 10:50:25.88648,668,53.0504548549652,0.7767
2025-12-12 10:51:19.26149,669,53.2825059890747,0.7778
2025-12-12 10:52:11.58874,670,52.2341978549957,0.7777
2025-12-12 10:53:00.87659,671,49.1982500553131,0.7778
2025-12-12 10:53:44.72014,672,43.7607731819153,0.7778
2025-12-12 10:54:27.15207,673,42.3544511795044,0.7781
2025-12-12 10:55:12.57352,674,45.3454399108887,0.7782
2025-12-12 10:56:00.38122,675,47.7277760505676,0.7782
2025-12-12 10:56:44.21266,676,43.7624471187592,0.7781
2025-12-12 10:57:26.25353,677,41.9661538600922,0.7783
2025-12-12 10:58:10.88159,678,44.5608448982239,0.7782
2025-12-12 10:58:55.17670,679,44.2186269760132,0.7782
2025-12-12 10:59:39.99175,680,44.6469149589539,0.7781
2025-12-12 11:00:22.81324,681,42.7190709114075,0.7786
2025-12-12 11:01:08.31817,682,45.4014358520508,0.7775
2025-12-12 11:01:52.72594,683,44.3320648670197,0.7775
2025-12-12 11:02:37.40234,684,44.5634489059448,0.7771
2025-12-12 11:03:20.19310,685,42.6901841163635,0.777
2025-12-12 11:04:04.84436,686,44.5493760108948,0.778
2025-12-12 11:04:50.19419,687,45.2509138584137,0.7776
2025-12-12 11:05:33.53121,688,43.2347111701965,0.7778
2025-12-12 11:06:18.05074,689,44.4117641448975,0.7783
2025-12-12 11:07:02.24821,690,44.1005671024323,0.7783
2025-12-12 11:07:47.69240,691,45.3481462001801,0.7786
2025-12-12 11:08:30.52257,692,42.7278599739075,0.7779
2025-12-12 11:09:14.87472,693,44.2585709095001,0.7783
2025-12-12 11:09:59.36059,694,44.3829979896545,0.7781
2025-12-12 11:10:44.25352,695,44.7988939285278,0.7782
2025-12-12 11:11:26.62237,696,42.2640430927277,0.7778
2025-12-12 11:12:11.27027,697,44.5508019924164,0.7786
2025-12-12 11:12:55.76068,698,44.3968930244446,0.7782
2025-12-12 11:13:40.48754,699,44.634920835495,0.7782
2025-12-12 11:14:22.82101,700,42.2358899116516,0.7782
2025-12-12 11:15:08.65628,701,45.7457590103149,0.7777
2025-12-12 11:15:52.48002,702,43.7297539710999,0.778
2025-12-12 11:16:35.44599,703,42.8816440105438,0.778
2025-12-12 11:17:19.10490,704,43.5514190196991,0.7781
2025-12-12 11:18:02.76409,705,43.5782499313354,0.7782
2025-12-12 11:18:46.76033,706,43.9157807826996,0.779
2025-12-12 11:19:29.06276,707,42.2149450778961,0.7782
2025-12-12 11:20:13.46296,708,44.3128650188446,0.7785
2025-12-12 11:20:57.07198,709,43.5317730903625,0.7783
2025-12-12 11:21:41.15537,710,43.997994184494,0.7784
2025-12-12 11:22:23.51676,711,42.2785470485687,0.7779
2025-12-12 11:23:07.37459,712,43.7772588729858,0.778
2025-12-12 11:23:51.24466,713,43.76859998703,0.7779
2025-12-12 11:24:34.40941,714,43.0656659603119,0.7792
2025-12-12 11:25:18.83714,715,44.3171861171722,0.7779
2025-12-12 11:26:02.43860,716,43.5150308609009,0.7785
2025-12-12 11:26:46.77469,717,44.2543301582336,0.7786
2025-12-12 11:27:29.02468,718,42.1484251022339,0.7786
2025-12-12 11:28:13.17423,719,44.0530078411102,0.778
2025-12-12 11:28:56.64803,720,43.3732361793518,0.7774
2025-12-12 11:29:41.21432,721,44.4723100662231,0.7774
2025-12-12 11:30:23.41658,722,42.1140930652618,0.7778
2025-12-12 11:31:10.63231,723,47.1385269165039,0.7781
2025-12-12 11:31:54.60105,724,43.8678510189056,0.7776
2025-12-12 11:32:38.13807,725,43.4440779685974,0.7771
2025-12-12 11:33:20.26013,726,42.022314786911,0.7776
2025-12-12 11:34:03.82101,727,43.481997013092,0.778
2025-12-12 11:34:48.35713,728,44.42853307724,0.7778
2025-12-12 11:35:31.07135,729,42.6359231472015,0.7782
2025-12-12 11:36:14.81145,730,43.6228289604187,0.7779
2025-12-12 11:36:57.95691,731,43.0439519882202,0.7783
2025-12-12 11:37:43.94617,732,45.8946948051453,0.7784
2025-12-12 11:38:26.26216,733,42.1993632316589,0.7784
2025-12-12 11:39:09.81798,734,43.4647860527039,0.7785
2025-12-12 11:39:54.52974,735,44.6189048290253,0.7782
2025-12-12 11:40:38.36676,736,43.74693608284,0.7782
2025-12-12 11:41:21.16362,737,42.7042219638824,0.7782
2025-12-12 11:42:04.41837,738,43.1694948673248,0.7786
2025-12-12 11:42:48.63989,739,44.1320118904114,0.7784
2025-12-12 11:43:30.92423,740,42.2013490200043,0.7788
2025-12-12 11:44:14.39502,741,43.3787748813629,0.7784
2025-12-12 11:44:58.75473,742,44.2773571014404,0.7788
2025-12-12 11:45:43.26861,743,44.4283490180969,0.7784
2025-12-12 11:46:24.99862,744,41.6513421535492,0.778
2025-12-12 11:47:08.54632,745,43.4652020931244,0.778
2025-12-12 11:47:52.65826,746,44.0167829990387,0.7785
2025-12-12 11:48:35.41003,747,42.6615459918976,0.7782
2025-12-12 11:49:19.11939,748,43.5890409946442,0.7777
2025-12-12 11:50:04.43810,749,45.2260138988495,0.7783
2025-12-12 11:50:52.19934,750,47.6671640872955,0.7782
2025-12-12 11:51:36.30719,751,44.0179719924927,0.7784
2025-12-12 11:52:18.76553,752,42.2732889652252,0.7781
2025-12-12 11:53:02.58820,753,43.7418639659882,0.7786
2025-12-12 11:53:46.17222,754,43.4977118968964,0.7788
2025-12-12 11:54:27.97191,755,41.7173221111298,0.7785
2025-12-12 11:55:12.31657,756,44.247339963913,0.7784
2025-12-12 11:55:56.12942,757,43.7263388633728,0.7781
2025-12-12 11:56:39.47697,758,43.2653248310089,0.7783
2025-12-12 11:57:21.39000,759,41.834657907486,0.7778
2025-12-12 11:58:05.08886,760,43.6191339492798,0.7777
2025-12-12 11:58:49.21304,761,44.0451209545135,0.7784
2025-12-12 11:59:32.22966,762,42.9249720573425,0.7783
2025-12-12 12:00:16.36345,763,44.0327558517456,0.7781
2025-12-12 12:01:00.30851,764,43.8486731052399,0.7784
2025-12-12 12:01:44.75058,765,44.3426220417023,0.7783
2025-12-12 12:02:26.86934,766,42.024267911911,0.7776
2025-12-12 12:03:10.07865,767,43.104583978653,0.7777
2025-12-12 12:03:53.64644,768,43.4762539863586,0.7782
2025-12-12 12:04:37.22724,769,43.4926800727844,0.7787
2025-12-12 12:05:19.76138,770,42.4029810428619,0.7785
2025-12-12 12:06:03.33721,771,43.4916081428528,0.7778
2025-12-12 12:06:46.66917,772,43.2516338825226,0.7781
2025-12-12 12:07:28.91829,773,42.1685330867767,0.7775
2025-12-12 12:08:11.99895,774,43.0057859420776,0.7782
2025-12-12 12:08:55.73929,775,43.641361951828,0.7784
2025-12-12 12:09:40.17976,776,44.3657460212708,0.7778
2025-12-12 12:10:22.33887,777,42.0629751682281,0.7779
2025-12-12 12:11:07.73667,778,45.2970111370087,0.7783
2025-12-12 12:11:51.72981,779,43.8865838050842,0.7777
2025-12-12 12:12:34.71680,780,42.8938419818878,0.7777
2025-12-12 12:13:18.20810,781,43.3909900188446,0.7778
2025-12-12 12:14:02.81649,782,44.5158598423004,0.7779
2025-12-12 12:14:47.57110,783,44.6652529239655,0.7779
2025-12-12 12:15:29.20315,784,41.5434520244598,0.778
2025-12-12 12:16:13.19975,785,43.9056248664856,0.7779
2025-12-12 12:16:57.01982,786,43.7345929145813,0.7779
2025-12-12 12:17:41.49724,787,44.3937079906464,0.778
2025-12-12 12:18:23.67390,788,42.0959899425507,0.778
2025-12-12 12:19:08.10782,789,44.3519759178162,0.778
2025-12-12 12:19:53.29334,790,45.1015498638153,0.7782
2025-12-12 12:20:36.82715,791,43.4550659656525,0.7779
2025-12-12 12:21:19.62956,792,42.6927220821381,0.7776
2025-12-12 12:22:04.30012,793,44.5919909477234,0.778
2025-12-12 12:22:48.56342,794,44.1729009151459,0.7781
2025-12-12 12:23:30.88230,795,42.2307188510895,0.778
2025-12-12 12:24:15.81559,796,44.8399109840393,0.7781
2025-12-12 12:25:00.65201,797,44.74147605896,0.7779
2025-12-12 12:25:45.22360,798,44.4764380455017,0.7779
2025-12-12 12:26:27.63852,799,42.341304063797,0.7776
2025-12-12 12:27:11.61417,800,43.900722026825,0.7774
2025-12-12 12:27:56.42523,801,44.7192339897156,0.778
2025-12-12 12:28:40.56340,802,44.0597701072693,0.7775
2025-12-12 12:29:22.99950,803,42.3534038066864,0.7776
2025-12-12 12:30:07.95302,804,44.8763551712036,0.778
2025-12-12 12:30:55.11118,805,47.0799140930176,0.778
2025-12-12 12:31:39.36873,806,44.1771309375763,0.7779
2025-12-12 12:32:22.42832,807,42.9712269306183,0.7777
2025-12-12 12:33:06.91768,808,44.4002878665924,0.7773
2025-12-12 12:33:51.36391,809,44.3542010784149,0.7779
2025-12-12 12:34:35.13058,810,43.690267086029,0.7778
2025-12-12 12:35:19.63372,811,44.4054708480835,0.7775
2025-12-12 12:36:04.08542,812,44.3779330253601,0.7774
2025-12-12 12:36:48.33058,813,44.1511008739471,0.7777
2025-12-12 12:37:30.86494,814,42.4545600414276,0.7777
2025-12-12 12:38:14.79178,815,43.8375408649445,0.7775
2025-12-12 12:38:58.87937,816,44.0045340061188,0.7774
2025-12-12 12:39:44.36721,817,45.3928000926971,0.7772
2025-12-12 12:40:26.72914,818,42.2856860160828,0.7777
2025-12-12 12:41:10.72493,819,43.916580915451,0.7774
2025-12-12 12:41:54.33144,820,43.5348858833313,0.7773
2025-12-12 12:42:37.78956,821,43.3655731678009,0.7777
2025-12-12 12:43:19.97595,822,42.099622964859,0.7777
2025-12-12 12:44:03.73681,823,43.6841020584106,0.7779
2025-12-12 12:44:47.62841,824,43.8165838718414,0.7776
2025-12-12 12:45:30.03162,825,42.3282361030579,0.7774
2025-12-12 12:46:16.82066,826,46.7027790546417,0.778
2025-12-12 12:47:00.35551,827,43.4512569904327,0.7778
2025-12-12 12:47:43.87558,828,43.4280591011047,0.7773
2025-12-12 12:48:26.53646,829,42.589763879776,0.7776
2025-12-12 12:49:10.04472,830,43.4309279918671,0.7778
2025-12-12 12:49:55.14552,831,45.0286128520966,0.7777
2025-12-12 12:50:38.85305,832,43.6314949989319,0.7776
2025-12-12 12:51:20.80639,833,41.8801348209381,0.7776
2025-12-12 12:52:05.28415,834,44.3880929946899,0.7776
2025-12-12 12:52:51.02383,835,45.6640520095825,0.7776
2025-12-12 12:53:33.19163,836,42.0822319984436,0.7776
2025-12-12 12:54:17.78794,837,44.4890160560608,0.7776
2025-12-12 12:55:02.39013,838,44.5286920070648,0.7776
2025-12-12 12:55:46.74891,839,44.2866969108582,0.7775
2025-12-12 12:56:28.72542,840,41.8977980613708,0.7776
2025-12-12 12:57:12.81273,841,43.9989900588989,0.7776
2025-12-12 12:57:56.95311,842,44.0515179634094,0.7775
2025-12-12 12:58:40.85409,843,43.8324861526489,0.7774
2025-12-12 12:59:22.95297,844,42.0035390853882,0.7775
2025-12-12 13:00:07.53925,845,44.5110790729523,0.7773
2025-12-12 13:00:51.73626,846,44.1013889312744,0.7774
2025-12-12 13:01:34.48008,847,42.6689999103546,0.7774
2025-12-12 13:02:18.23053,848,43.6449928283691,0.7777
2025-12-12 13:03:01.95187,849,43.645721912384,0.7776
2025-12-12 13:03:46.21444,850,44.1862180233002,0.7778
2025-12-12 13:04:28.09635,851,41.8066508769989,0.7774
2025-12-12 13:05:12.85816,852,44.6565630435944,0.7776
2025-12-12 13:05:56.92550,853,43.9637548923492,0.7774
2025-12-12 13:06:40.18213,854,43.178729057312,0.7777
2025-12-12 13:07:22.17115,855,41.9164588451385,0.7774
2025-12-12 13:08:05.91966,856,43.672994852066,0.7775
2025-12-12 13:08:50.61789,857,44.6239628791809,0.7777
2025-12-12 13:09:33.30027,858,42.608962059021,0.7776
2025-12-12 13:10:18.12094,859,44.7219989299774,0.7776
2025-12-12 13:11:01.51294,860,43.3165769577026,0.7775
2025-12-12 13:11:45.77383,861,44.1863820552826,0.7777
2025-12-12 13:12:27.61058,862,41.7637138366699,0.7776
2025-12-12 13:13:11.16021,863,43.4739580154419,0.7777
2025-12-12 13:13:55.19455,864,43.9559500217438,0.7777
2025-12-12 13:14:39.84763,865,44.5639569759369,0.7778
2025-12-12 13:15:21.96445,866,42.0236399173737,0.7777
2025-12-12 13:16:06.49716,867,44.4419469833374,0.7776
2025-12-12 13:16:50.04499,868,43.4716198444366,0.7777
2025-12-12 13:17:31.78260,869,41.6475081443787,0.7777
2025-12-12 13:18:16.85641,870,44.9827148914337,0.7774
2025-12-12 13:19:00.48370,871,43.5520150661469,0.7774
2025-12-12 13:19:45.15147,872,44.5929968357086,0.7776
2025-12-12 13:20:27.57963,873,42.3410589694977,0.7776
2025-12-12 13:21:10.94896,874,43.2952539920807,0.7774
2025-12-12 13:21:55.07023,875,44.0431091785431,0.7772
2025-12-12 13:22:38.49160,876,43.3443319797516,0.7778
2025-12-12 13:23:20.67175,877,42.0778551101685,0.7775
2025-12-12 13:24:05.07853,878,44.3278248310089,0.7776
2025-12-12 13:24:49.82149,879,44.6499447822571,0.7779
2025-12-12 13:25:31.81988,880,41.9207789897919,0.778
2025-12-12 13:26:16.16811,881,44.2675549983978,0.7777
2025-12-12 13:26:59.09540,882,42.8473451137543,0.7777
2025-12-12 13:27:43.10838,883,43.9399399757385,0.7775
2025-12-12 13:28:25.17343,884,41.9894468784332,0.7774
2025-12-12 13:29:08.50888,885,43.2605350017548,0.7774
2025-12-12 13:29:53.05750,886,44.4528629779816,0.7782
2025-12-12 13:30:36.99648,887,43.8651049137115,0.7775
2025-12-12 13:31:20.04577,888,42.9526269435883,0.7778
2025-12-12 13:32:04.36652,889,44.2517640590668,0.7777
2025-12-12 13:32:47.92211,890,43.4748511314392,0.7777
2025-12-12 13:33:29.77459,891,41.771605014801,0.778
2025-12-12 13:34:13.31780,892,43.4568359851837,0.7781
2025-12-12 13:34:57.73883,893,44.3477210998535,0.7782
2025-12-12 13:35:41.95061,894,44.1231660842896,0.7782
2025-12-12 13:36:23.88243,895,41.8580679893494,0.7779
2025-12-12 13:37:07.20580,896,43.2390520572662,0.778
2025-12-12 13:37:51.17558,897,43.8884088993073,0.7778
2025-12-12 13:38:33.92587,898,42.6670360565186,0.778
2025-12-12 13:39:17.24729,899,43.2081770896912,0.7778
2025-12-12 13:40:01.84182,900,44.5104329586029,0.7778
2025-12-12 13:40:47.65365,901,45.7394390106201,0.7779
2025-12-12 13:41:30.59655,902,42.8406238555908,0.7777
2025-12-12 13:42:14.76468,903,44.0975930690765,0.7776
2025-12-12 13:42:58.27963,904,43.4241781234741,0.7777
2025-12-12 13:43:42.30237,905,43.9448349475861,0.7778
2025-12-12 13:44:24.31303,906,41.9227468967438,0.778
